iter	Logloss
156	0.2714991636
157	0.2714358075
158	0.2713734673
159	0.2712905733
160	0.2712487819
161	0.2711761974
162	0.2710773353
163	0.2709807827
164	0.2709242545
165	0.2708975208
166	0.2708493562
167	0.270687532
168	0.2705743259
169	0.2704306673
170	0.2703543753
171	0.2702101763
172	0.2701187377
173	0.2700282702
174	0.2699790212
175	0.2699701604
176	0.2698835735
177	0.2697687256
178	0.2696969772
179	0.2696807794
180	0.2695953361
181	0.2695558111
182	0.2695228591
183	0.2694689294
184	0.2694017597
185	0.2693712345
186	0.2692954557
187	0.2692345076
188	0.2690631404
189	0.2690315693
190	0.2689497899
191	0.2688691317
192	0.2688058906
193	0.2687086195
194	0.2686202082
195	0.2685387331
196	0.2685135871
197	0.2684526743
198	0.2684011547
199	0.2683354862
200	0.268271591
201	0.2681504827
202	0.2680900486
203	0.2680536847
204	0.2679906671
205	0.2678650672
206	0.2677516755
207	0.2677228401
208	0.2676824911
209	0.2676465006
210	0.2675495322
211	0.2675113218
212	0.2674670683
213	0.2673561076
214	0.2673279669
215	0.267232673
216	0.2671431634
217	0.2671088105
218	0.2670376256
219	0.2669552923
220	0.2669238387
221	0.2668541922
222	0.266807251
223	0.2667445371
224	0.2666886808
225	0.2666500665
226	0.2665514672
227	0.2665275733
228	0.2664706967
229	0.2664329948
230	0.266399556
231	0.2663600455
232	0.2663351393
233	0.2662637964
234	0.2661785518
235	0.2660445115
236	0.2659742983
237	0.2659059631
238	0.2658638465
239	0.2658163553
240	0.2657672006
241	0.2656999928
242	0.2656211861
243	0.2655681968
244	0.2655161012
245	0.2654652288
246	0.2654271971
247	0.2654234104
248	0.2653272143
249	0.2652689246
250	0.2652521752
251	0.252	0.2629804431
253	0.2629234056
254	0.2628951663
255	0.2628645274
256	0.262836011
257	0.2628065152
258	0.2627505501
259	0.2626589268
260	0.2625835976
261	0.262508444
262	0.2624663191
263	0.2623672284
264	0.2622559721
265	0.2621842128
266	0.2621371127
267	0.2620843927
268	0.2620284228
269	0.2619882416
270	0.261909457
271	0.2618322972
272	0.261798562
273	0.2617610699
274	0.2616745951
275	0.2616476516
276	0.2616234736
277	0.2614805346
278	0.2614269214
279	0.2612824733
280	0.2612373922
281	0.2611962923
282	0.2611299996
283	0.2610634049
284	0.2610484231
285	0.2609645065
286	0.2609408265
287	0.2608803385
288	0.2607598517
289	0.2606943824
290	0.2606417653
291	0.260541186
292	0.260522252
293	0.2604386635
294	0.2603802457
295	0.2603187972
296	0.2602621914
297	0.2602096055
298	0.2601682921
299	0.2601314758
300	0.2600781626
301	0.2600608363
302	0.2599995431
303	0.2599647616
304	0.259940213
305	0.2598724533
306	0.259811341
307	0.259778932
308	0.2597321516
309	0.2596921367
310	0.2596259302
311	0.2595916101
312	0.2595438065
313	0.2594899098
314	0.2594391619
315	0.2593884317
316	0.259300502
317	0.2592534735
318	0.2591926007
319	0.2591174152
320	0.259091606
321	0.2590427352
322	0.2589805629
323	0.2589088764
324	0.2588636845
325	0.2588193755
326	0.2587806614
327	0.25869546
328	0.2586528506
329	0.2586198914
330	0.2585750889
331	0.2585374475
332	0.2584997613
333	0.25841241
334	0.2583267619
335	0.2582984629
336	0.2582283468
337	0.2581513916
338	0.2580504028
339	0.2580141317
340	0.2579802211
341	0.2578898193
342	0.2577994293
343	0.2577252776
344	0.2576851019
345	0.2576092282
346	0.2575719397
347	0.2575295883
348	0.257442056
349	0.2573274349
350	0.2572688155
351	0.2571930188
352	0.2571649494
353	0.2570934776
354	0.2570676834
355	0.2569954428
356	0.2569341939
357	0.256888476
358	0.2568401985
359	0.2567981301
360	0.2567252585
361	0.2566925828
362	0.2566516671
363	0.2565941135
364	0.2565505677
365	0.2564786932
366	0.2564189311
367	0.256328848
368	0.2562896534
369	0.2562189107
370	0.2561673834
371	0.2560770827
372	0.2560202413
373	0.2559506929
374	0.2558815786
375	0.255838541
376	0.2557741216
377	0.2556988525
378	0.2556336705
379	0.2555628259
380	0.2555203355
381	0.2554834865
382	0.2554153576
383	0.2553767384
384	0.2553339138
385	0.2552736942
386	0.386	0.25415387	0387	0.2541181704
388	0.2540251283
389	0.2539815364
390	0.2539573182
391	0.2538824082
392	0.2538208834
393	0.253755801
394	0.2536774561
395	0.2536201551
396	0.2535053589
397	0.2534792511
398	0.2534144808
399	0.2533731757
400	0.2532881457
401	0.2532223126
402	0.2532007165
403	0.2531725355
404	0.2531172261
405	0.25300147
406	0.2529509605
407	0.2529314693
408	0.2528999911
409	0.2528788994
410	0.2528477026
411	0.2527945207
412	0.2527712178
413	0.2527418486
414	0.2526233926
415	0.2525540573
416	0.2525234429
417	0.2525008306
418	0.2524676153
419	0.2524187569
420	0.252369544
421	0.2523412811
422	0.2522780851
423	0.2522431976
424	0.2521915949
425	0.2521474989
426	0.2520791396
427	0.2520520033
428	0.2520222653
429	0.2519587635
430	0.251898312
431	0.25185239
432	0.2518219792
433	0.2517472794
434	0.2516411554
435	0.2515398123
436	0.2515145487
437	0.2514159028
438	0.2513758208
439	0.2512865435
440	0.2512218793
441	0.2511937745
442	0.251158419
443	0.2510967174
444	0.2509988556
445	0.2509319594
446	0.2508686895
447	0.2508422703
448	0.2508184128
449	0.2507603242
450	0.2507346265
451	0.250709985
452	0.2506444651
453	0.2505851856
454	0.2505400721
455	0.2504671423
456	0.2504452994
457	0.2503912457
458	0.2503669558
459	0.250313183
460	0.250265879
461	0.250222941
462	0.250200207
463	0.2501567771
464	0.2501352893
465	0.2500648655
466	0.2500347742
467	0.2499480529
468	0.2498819469
469	0.249826875
470	0.2497866655
471	0.2497029215
472	0.2496456348
473	0.2496240032
474	0.2496024528
475	0.2495825459
476	0.2495459777
477	0.2494692724
478	0.2493934296
479	0.2493515059
480	0.2493198561
481	0.2492987894
482	0.2492591473
483	0.2491879549
484	0.2491693118
485	0.2491020375
486	0.2490547245
487	0.2490245662
488	0.2489465646
489	0.2489044687
490	0.2488262919
491	0.2487768627
492	0.2487522704
493	0.2487347261
494	0.2486881688
495	0.2486400868
496	0.2486264383
497	0.2486036444
498	0.2485804477
499	0.2485564867
500	0.2484845317
501	0.2484163078
502	0.2483440663
503	0.2483248351
504	0.2483021228
505	0.2482740625
506	0.2482456774
507	0.2482317317
508	0.2481820636
509	0.2481126623
510	0.2480735234
511	0.2479447096
512	0.2478692619
513	0.2478525551
514	0.2477874865
515	0.2477551044
516	0.2476921502
517	0.247653833
518	0.2476273638
519	0.2475622141
520	0.2475194393
521	0.2474500753
522	0.2473485409
523	0.2473070533
524	0.2472163245
525	0.2471516471
526	0.2470913069
527	0.247028186
528	0.2470030551
529	0.2469509506
530	0.2468638578
531	0.2468517101
532	0.2467647005
533	0.246734252
534	0.2466768723
535	0.2466274181
536	0.246587414
537	0.2465441099
538	0.2465086975
539	0.2464339346
540	0.2463963994
541	0.2463331674
542	0.2462818759
543	0.2462628209
544	0.2461656063
545	0.2461498714
546	0.2460906615
547	0.2460628459
548	0.2459542644
549	0.245915228
550	0.245833622
551	0.2458098034
552	0.2457685929
553	0.2457483889
554	0.2456935165
555	0.2456642534
556	0.2456046601
557	0.2455150489
558	0.2454542714
559	0.2454380304
560	0.2454025849
561	0.2453542672
562	0.2452921114
563	0.2452409449
564	0.2452128464
565	0.245201996
566	0.2451570807
567	0.2451288228
568	0.2450729942
569	0.2450461307
570	0.2449902769
571	0.2449264833
572	0.2448867305
573	0.2448529015
574	0.2448358084
575	0.244751633
576	0.2446990156
577	0.2446300132
578	0.2445779677
579	0.2445615721
580	0.2444600035
581	0.2444134739
582	0.2443918052
583	0.2443594559
584	0.2443448772
585	0.2443020603
586	0.2442803132
587	0.2442624605
588	0.2442418846
589	0.2441661914
590	0.2441212964
591	0.2440746206
592	0.2440609532
593	0.2440341647
594	0.2439834797
595	0.2439115253
596	0.2438658551
597	0.2438418005
598	0.2437842499
599	0.2437261461
600	0.2437108765
601	0.2436680915
602	0.2436298841
603	0.2435805562
604	0.2435508023
605	0.2435254914
606	0.2435014083
607	0.2434416063
608	0.2434033435
609	0.2433592652
610	0.243333627
611	0.2433132042
612	0.2432969642
613	0.2432732085
614	0.2432421622
615	0.2431882454
616	0.2431595542
617	0.2431389406
618	0.2430960902
619	0.2430561389
620	0.2429696311
621	0.2429077218
622	0.2428549283
623	0.2428456396
624	0.2428286603
625	0.2427876333
626	0.2427269303
627	0.242674692
628	0.2426523813
629	0.2425998275
630	0.2425132465
631	0.2424262545
632	0.2423657861
633	0.2422838718
634	0.2422151934
635	0.2421801399
636	0.2421302024
637	0.2421011579
638	0.2420641775
639	0.242050368
640	0.2420103933
641	0.2419688067
642	0.2419402324
643	0.2418883023
644	0.2418144846
645	0.2417579796
646	0.2417190357
647	0.2416601998
648	0.2416416931
649	0.2416214584
650	0.241577317
651	0.2415113969
652	0.2414975106
653	0.241479351
654	0.2414622291
655	0.2414166507
656	0.2413776457
657	0.2413112609
658	0.2412622298
659	0.2412208396
660	0.2412034123
661	0.2411166301
662	0.241033152
663	0.2410022697
664	0.2408821979
665	0.2408392125
666	0.2408056703
667	0.2407709912
668	0.2407222058
669	0.24067628
670	0.2406595057
671	0.2406312534
672	0.2405853258
673	0.2405142145
674	0.2404948426
675	0.2404801966
676	0.2404386726
677	0.2403895284
678	0.2403741682
679	0.2403286679
680	0.2403002856
681	0.240263236
682	0.240228222
683	0.2401756083
684	0.2401295858
685	0.2401209635
686	0.2400877596
687	0.2400252611
688	0.2399861127
689	0.2399671365
690	0.2399050822
691	0.2398681675
692	0.2398063074
693	0.239754322
694	0.2396412009
695	0.2396255592
696	0.2395601435
697	0.2394746626
698	0.2394141348
699	0.2393986524
700	0.2393717535
701	0.2392911965
702	0.2392686633
703	0.2392335846
704	0.2392045391
705	0.2391427959
706	0.239106545
707	0.2390782953
708	0.2390436673
709	0.2390293608
710	0.2389909337
711	0.2389508027
712	0.2389334455
713	0.2388805439
714	0.2388016875
715	0.2387631751
716	0.2387417869
717	0.2387068568
718	0.2386755844
719	0.2386316154
720	0.2386019246
721	0.2385743583
722	0.2385392345
723	0.2384996588
724	0.2384831559
725	0.2384404434
726	0.2383700086
727	0.2383459278
728	0.2382948702
729	0.2382629439
730	0.2381982079
731	0.2381580818
732	0.2381276118
733	0.238072446
734	0.2380259359
735	0.2379896766
736	0.2379543685
737	0.2379375377
738	0.2379148945
739	0.2378912517
740	0.2378408042
741	0.2378304949
742	0.2377943347
743	0.2377793743
744	0.2377716078
745	0.2377449705
746	0.23771542
747	0.2376854386
748	0.2376583011
749	0.2376284853
750	0.2376074156
751	0.2375414377
752	0.2374891965
753	0.2374648017
754	0.2374288474
755	0.2373965832
756	0.2373621974
757	0.2372939244
758	0.2372534326
759	0.23722832
760	0.2372022604
761	0.2371494169
762	0.2371260755
763	0.2370993235
764	0.2370481068
765	0.2370100587
766	0.2369333033
767	0.2368844896
768	0.2368378372
769	0.2367771837
770	0.2367118171
771	0.2366720241
772	0.2366050217
773	0.2365819163
774	0.2365379143
775	0.2365220784
776	0.2364968962
777	0.2364602685
778	0.2363881991
779	0.2363508399
780	0.2363152982
781	0.2362982429
782	0.2362658599
783	0.2361982551
784	0.2361276267
785	0.2360984605
786	0.2360757238
787	0.2360543157
788	0.236002218
789	0.2359512043
790	0.2359205251
791	0.2358716136
792	0.2358339843
793	0.2358150151
794	0.2357619416
795	0.2357469161
796	0.235707595
797	0.2356729389
798	0.2356257889
799	0.2356028431
800	0.2355747367
801	0.2355305026
802	0.2354979687
803	0.2354725242
804	0.2354263749
805	0.2354118459
806	0.2353517945
807	0.2353162953
808	0.2352557189
809	0.2352267095
810	0.2352017355
811	0.2351806563
812	0.2351139708
813	0.2350810974
814	0.2350478528
815	0.2350262977
816	0.2349966484
817	0.2349757353
818	0.234943942
819	0.2349093648
820	0.2349025589
821	0.2348956079
822	0.2348650972
823	0.2348199344
824	0.2347965535
825	0.2347567064
826	0.2347169676
827	0.2346879036
828	0.2346490486
829	0.2346012257
830	0.2345569356
831	0.2345370374
832	0.234481637
833	0.2344465025
834	0.2344235915
835	0.234376524
836	0.2343436742
837	0.2342757052
838	0.2342461384
839	0.2341899852
840	0.2341589452
841	0.2341099485
842	0.2340703826
843	0.2340198232
844	0.2339741286
845	0.2339128059
846	0.2338474365
847	0.2337918456
848	0.2337691065
849	0.2336956641
850	0.2336669799
851	0.233599473
852	0853	0.231426853	0.2335623051
854	0855	0.231387855	0.2334884781
856	0.2334509203
857	0858	0.23126858	0.859	0.23123859	0.860	0.23117860	0.861	0.23113861	0.862	0.23108862	0.863	0.23103863	0.2331917024
864	0.2331004226
865	0.2330454827
866	0.2329936699
867	0.232944621
868	0.2329041232
869	0.2328455303
870	0.2328015792
871	0.2327408195
872	0.2326891841
873	0.2326236805
874	0.2325980931
875	0.2325318518
876	0.2324949969
877	0.2324620391
878	0.2324229175
879	0.2323743853
880	0.2323469944
881	0.2322974975
882	0.2322699705
883	0.2322386725
884	0.2322157073
885	0.232179244
886	0.232150871
887	0.2320951557
888	0.2320507347
889	0.2320394897
890	0.2320160048
891	0.2319945268
892	0.2319563371
893	0.2319122124
894	0.2318916064
895	0.2318631964
896	0.231820968
897	0.2317692989
898	0.2316797072
899	0.2316512862
900	0.2316086494
901	0.231585345
902	0.231555678
903	0.2315196078
904	0.2315134991
905	0.2314591572
906	0.2314046142
907	0.2313943522
908	0.2313554184
909	0.2313269752
910	0.231306144
911	0.231280441
912	0.2312638376
913	0.2312278044
914	0.231180826
915	0.2311520107
916	0.2311208411
917	0.2311122468
918	0.2310276474
919	0.2309697796
920	0.2309510668
921	0.2309303454
922	0.2308879868
923	0.2308100056
924	0.2307853865
925	0.2307797581
926	0.2307365398
927	0.2307033293
928	0.2306618169
929	0.2306249072
930	0.2305958343
931	0.230561782
932	0.2305086665
933	0.2304676103
934	0.2304323684
935	0.2303947192
936	0.2303551904
937	0.2303189267
938	0.2302742168
939	0.2302569479
940	0.2302186379
941	0.2301719775
942	0.230141411
943	0.2300534609
944	0.2300203622
945	0.2299706003
946	0.2299410724
947	0.2299137553
948	0.2298810997
949	0.2298639386
950	0.2298312
951	0.2298001133
952	0.2297477547
953	0.2297236179
954	0.2296986505
955	0.2296683989
956	0.2296210326
957	0.2295800457
958	0.2295751885
959	0.2295499859
960	0.2295250987
961	0.2295009074
962	0.2294410589
963	0.2294097567
964	0.2293721045
965	0.2293619839
966	0.2293301816
967	0.2292965357
968	0.2292734262
969	0.2292433118
970	0.2292181092
971	0.2292012859
972	0.2291704953
973	0.2291506844
974	0.2291326281
975	0.2290916892
976	0.2290629656
977	0.229031165
978	0.2289781329
979	0.2289346236
980	0.2289207366
981	0.2288901272
982	0.2288657094
983	0.2288469213
984	0.2288290372
985	0.228783184
986	0.2287569395
987	0.2286663087
988	0.228637244
989	0.2286278975
990	0.228599325
991	0.2285873962
992	0.2285113043
993	0.2284739132
994	0.2284238413
995	0.228393013
996	0.2283669317
997	0.2283301326
998	0.2282747977
999	0.2282568159
18372593
