iter	Logloss
382	0.255854188
383	0.2557667111
384	0.255692581
385	0.2556274451
386	0.2555804818
387	0.2554969189
388	0.2554691393
389	0.2554029699
390	0.2553384951
391	0.2553073175
392	0.2552509399
393	0.2552258956
394	0.2551928831
395	0.2551508105
396	0.2551104899
397	0.2550351059
398	0.2550034714
399	0.2549634779
400	0.2549007169
401	0.2548415755
402	0.2547231662
403	0.2546186783
404	0.2545763083
405	0.2545160876
406	0.2544368641
407	0.2543751027
408	0.2543466772
409	0.2542489238
410	0.254208774
411	0.2541564707
412	0.2541071785
413	0.2540322295
414	0.2539345962
415	0.2538223015
416	0.253743182
417	0.2537143707
418	0.2536256853
419	0.253549769
420	0.2535191707
421	0.2534195548
422	0.2533892241
423	0.2533178491
424	0.2532778707
425	0.2532239493
426	0.2531677266
427	0.2531169262
428	0.2530527874
429	0.2529865257
430	0.2528851924
431	0.2528042811
432	0.2527602057
433	0.2526961833
434	0.2526591537
435	0.252622356
436	0.2525553867
437	0.2525032364
438	0.2524560753
439	0.252405642
440	0.252324095
441	0.2522962749
442	0.2522042921
443	0.2521925292
444	0.252167365
445	0.2521167721
446	0.2520942273
447	0.2520787076
448	0.2520427716
449	0.2519861861
450	0.2519279761
451	0.2519177303
452	0.2518665505
453	0.2517938229
454	0.2517672139
455	0.2517251367
456	0.2516402573
457	0.2515725802
458	0.2515477387
459	0.2514862389
460	0.2514708086
461	0.2514069756
462	0.2513731468
463	0.2512817202
464	0.2512220973
465	0.2511939859
466	0.2511612042
467	0.251102638
468	0.2510544717
469	0.2510120083
470	0.2509860666
471	0.2509275565
472	0.2509016785
473	0.2508435806
474	0.2507679425
475	0.2507361307
476	0.2506786504
477	0.2506117388
478	0.2505825784
479	0.2505215771
480	0.2504763726
481	0.2504375827
482	0.2504223327
483	0.2503518713
484	0.2503092564
485	0.2502584694
486	0.2502017886
487	0.2501924194
488	0.2501110702
489	0.2500686686
490	0.250044571
491	0.2500129493
492	0.24996338
493	0.2499348547
494	0.2498819137
495	0.2498072069
496	0.2497241485
497	0.249661237
498	0.2496212267
499	0.2495738431
500	0.2495486842
501	0.2494943859
502	0.2494071541
503	0.2493331658
504	0.2492862338
505	0.24926783
506	0.2492117656
507	0.24913482
508	0.2490654357
509	0.2490405004
510	0.2490251206
511	0.2489809034
512	0.2489456847
513	0.2488933573
514	0.2488699776
515	0.2488506288
516	0.2488130029
517	0.248788167
518	0.2487153693
519	0.2486588964
520	0.2486133165
521	0.2485905613
522	0.2485739735
523	0.2485382366
524	0.2484648515
525	0.2484312776
526	0.2483722653
527	0.2483223542
528	0.248279609
529	0.2482197588
530	0.2481908859
531	0.2481195685
532	0.2480649453
533	0.2480134291
534	0.2479623502
535	0.247894331
536	0.24787258
537	0.247797604
538	0.2477667174
539	0.2477358097
540	0.2476707166
541	0.2476128379
542	0.2475213685
543	0.2474505859
544	0.2474256461
545	0.2473517357
546	0.2473004516
547	0.2472216494
548	0.2471742877
549	0.247134877
550	0.2470984892
551	0.2470056539
552	0.2469709089
553	0.2469055787
554	0.2468296652
555	0.2467588833
556	0.2467327971
557	0.2466459016
558	0.2465958413
559	0.2465497926
560	0.2465390024
561	0.2464524256
562	0.2463941775
563	0.2463610095
564	0.2463297054
565	0.2462880114
566	0.2462004213
567	0.2461538709
568	0.2461213009
569	0.2460877585
570	0.2460114102
571	0.2459855616
572	0.2459533907
573	0.245885789
574	0.2458615787
575	0.2458419685
576	0.2457984824
577	0.2457748421
578	0.2457227209
579	0.245674693
580	0.245613093
581	0.2455787691
582	0.2455419823
583	0.2455045502
584	0.245459567
585	0.2454099357
586	0.2453638624
587	0.2453413158
588	0.2453033586
589	0.2452790232
590	0.2452494983
591	0.2452195058
592	0.2451924095
593	0.2451503204
594	0.2450990471
595	0.2450457295
596	0.2450139277
597	0.2449901297
598	0.2449146248
599	0.2448764169
600	0.2447928057
601	0.244722439
602	0.2446832044
603	0.2446016814
604	0.2445523147
605	0.2445328411
606	0.2444926304
607	0.2444500292
608	0.2443832848
609	0.2443113428
610	0.2442339694
611	0.24420473
612	0.2441701597
613	0.2441473552
614	0.2440957834
615	0.2440514348
616	0.2439812431
617	0.2439538446
618	0.2439312407
619	0.2438853009
620	0.2438561251
621	0.2438112246
622	0.2437674879
623	0.2437359164
624	0.2436966114
625	0.2436702096
626	0.2436441953
627	0.2435829292
628	0.2435613393
629	0.2435099575
630	0.2434924042
631	0.2434569674
632	0.2434205043
633	0.2433793446
634	0.2433081093
635	0.2432504777
636	0.2432179293
637	0.2431969987
638	0.2431720899
639	0.2431504506
640	0.2431061496
641	0.2430437396
642	0.2429960249
643	0.2429486052
644	0.2428909082
645	0.242822279
646	0.2427738572
647	0.2427339609
648	0.2426551304
649	0.2426224532
650	0.2425758009
651	0.2425244447
652	0.2424943426
653	0.2424609728
654	0.2424009084
655	0.2423840895
656	0.2423609632
657	0.2423206762
658	0.2422711013
659	0.2422544327
660	0.242180605
661	0.2421490341
662	0.2420991703
663	0.2420548483
664	0.2420110475
665	0.2419339367
666	0.2418915028
667	0.2418271721
668	0.2418008771
669	0.241759635
670	0.2417048046
671	0.2416323018
672	0.2415502907
673	0.2414864688
674	0.2413980965
675	0.2413543101
676	0.2412779835
677	0.2412277374
678	0.2412047636
679	0.2411726195
680	0.2410946755
681	0.241071007
682	0.2410325377
683	0.2409803897
684	0.2409216433
685	0.2408837108
686	0.2408442192
687	0.2408285668
688	0.2408017114
689	0.2407794937
690	0.2407367538
691	0.2406911724
692	0.2406545093
693	0.2405909875
694	0.240528886
695	0.2404810544
696	0.2404427398
697	0.2404267385
698	0.2403982749
699	0.240355192
700	0.2402945764
701	0.2402734213
702	0.2402333173
703	0.2401904359
704	0.2401719164
705	0.2401290826
706	0.2400436826
707	0.2400246037
708	0.2399848398
709	0.2399444449
710	0.2399212837
711	0.2398835095
712	0.2398447747
713	0.2397858683
714	0.2397501286
715	0.2396830951
716	0.2396536995
717	0.2396357723
718	0.2395691427
719	0.2395055805
720	0.239479264
721	0.2394341446
722	0.2393969948
723	0.2393696969
724	0.239296337
725	0.2392427036
726	0.239207066
727	0.2391310095
728	0.2390893247
729	0.2390516993
730	0.239021635
731	0.2390008738
732	0.2389765564
733	0.2389015828
734	0.2388312156
735	0.2387859125
736	0.2387490714
737	0.2386795679
738	0.2386264066
739	0.2385881831
740	0.2385229062
741	0.2384456792
742	0.2384007946
743	0.2383436653
744	0.2382899198
745	0.2382471445
746	0.238218829
747	0.2381465532
748	0.2381052052
749	0.2380648478
750	0.2380152166
751	0.2379383236
752	0.2378994672
753	0.2378719231
754	0.2378504321
755	0.2377945566
756	0.2377629334
757	0.2377206206
758	0.2376824345
759	0.23764459
760	0.2376292733
761	0.2376137495
762	0.237569039
763	0.2375337549
764	0.2374762881
765	0.2374384148
766	0.237407011
767	0.2373767391
768	0.2373477809
769	0.237318333
770	0.2372933896
771	0.2372350054
772	0.237199842
773	0.2371656723
774	0.2371304493
775	0.2370668453
776	0.2370535667
777	0.2370073381
778	0.2369533682
779	0.2369119626
780	0.2368833059
781	0.2368147283
782	0.2367505069
783	0.2366859582
784	0.2366504947
785	0.2366208917
786	0.2365835754
787	0.2365554848
788	0.2365160034
789	0.2364593837
790	0.236433896
791	0.2364076244
792	0.2363916262
793	0.236375254
794	0.2363571359
795	0.2363375952
796	0.2363076127
797	0.2362931381
798	0.2362365925
799	0.236210742
800	0.2361496882
801	0.2361324294
802	0.2360812209
803	0.2360372328
804	0.235978372
805	0.2359299999
806	0.2358812026
807	0.2358273546
808	0.2358018546
809	0.2357461938
810	0.2357000559
811	0.235658417
812	0.2356167241
813	0.2355837554
814	0.2355179553
815	0.2355147347
816	0.2354867879
817	0.2354278633
818	0.2354013589
819	0.235398768
820	0.2353616169
821	0.2353009062
822	0.2352534841
823	0.2352183773
824	0.235177483
825	0.2351328812
826	0.2350744359
827	0.2350471098
828	0.2350240897
829	0.234972903
830	0.2349473976
831	0.2349026864
832	0.2348631494
833	0.234845406
834	0.2348306948
835	0.2348075901
836	0.2347690091
837	0.2347606477
838	0.2347263429
839	0.2346895688
840	0.2346813074
841	0.2346644933
842	0.2346356984
843	0.2346033435
844	0.2345592707
845	0.2344971245
846	0.2344745322
847	0.2344541658
848	0.2343974955
849	0.2343819932
850	0.2343206396
851	0.2343069707
852	0.2342705945
853	0.2342369378
854	0.2341908669
855	0.2341402273
856	0.2341027555
857	0.2340711801
858	0.2340473257
859	0.2339953733
860	0.2339772973
861	0.2339555511
862	0.2339054787
863	0.2338744033
864	0.2338505875
865	0.2337971246
866	0.2337711085
867	0.2337505946
868	0.2337297412
869	0.2337002352
870	0.2336819134
871	0.2336323897
872	0.2335777144
873	0.2335212397
874	0.2334686251
875	0.2334351794
876	0.2334107728
877	0.2333959931
878	0.2333549307
879	0.2333461037
880	0.233311124
881	0.2332660015
882	0.2332274419
883	0.2331667533
884	0.2331463331
885	0.2331113763
886	0.2330986268
887	0.233063564
888	0.2330150633
889	0.2330087235
890	0.2329646996
891	0.2329312257
892	0.2328992032
893	0.2328869851
894	0.232858491
895	0.2328198732
896	0.2327780287
897	0.2327417574
898	0.2327329258
899	0.2326795155
900	0.2326299961
901	0.2325992252
902	0.2325524826
903	0.2325408347
904	0.2325027052
905	0.2324639847
906	0.2323970739
907	0.2323479713
908	0.2323248325
909	0.2323000857
910	0.2322736982
911	0.2322370119
912	0.2321929877
913	0.2321504736
914	0.2321017854
915	0.2320886369
916	0.2320535681
917	0.2320477827
918	0.2320275862
919	0.2319767355
920	0.2319214727
921	0.2318828359
922	0.2318358171
923	0.2318007501
924	0.2317372277
925	0.231682141
926	0.2316460971
927	0.2315905321
928	0.2315522796
929	0.2315315604
930	0.2315022803
931	0.2314696761
932	0.2314529375
933	0.2314368366
934	0.2314333865
935	0.2314063743
936	0.2313701234
937	0.2313156062
938	0.2312925813
939	0.2312514374
940	0.2312113066
941	0.2311527304
942	0.2311458585
943	0.2311396076
944	0.231122326
945	0.2311071332
946	0.2310745998
947	0.2310328442
948	0.230998035
949	0.2309599351
950	0.230946881
951	0.230921401
952	0.2308984645
953	0.2308410224
954	0.2308188719
955	0.2307950808
956	0.2307541352
957	0.2307348245
958	0.2307202772
959	0.2306785594
960	0.2306329684
961	0.2306142641
962	0.2306008266
963	0.2305466577
964	0.230507817
965	0.2304781117
966	0.2304449966
967	0.2303960584
968	0.2303739564
969	0.2303411346
970	0.2302756058
971	0.2302446367
972	0.230190486
973	0.2301452339
974	0.2301240175
975	0.2300797226
976	0.2300379836
977	0.2300045556
978	0.2299740376
979	0.229953912
980	0.2299350855
981	0.2299012661
982	0.2298825493
983	0.2298687016
984	0.2298415436
985	0.2298347321
986	0.2298043018
987	0.2297709917
988	0.2297600062
989	0.2297407643
990	0.2297004113
991	0.22964671
992	0.2296082288
993	0.2296027179
994	0.2295751391
995	0.2295247417
996	0.2295023257
997	0.2294724899
998	0.2294318825
999	0.2293923019
0.2298733825
5
